7,Asheville,North Carolina,AVL,0.27,77
11,Jackson,Kentucky,JKL,0.11,50
8,Mobile,Alabama,MOB,0.3,83
1,Memphis,Tennessee,MEM,0.84,51
4,Charleston,South Carolina,CHS,0.55,67
8,Asheville,North Carolina,AVL,2.25,77
4,Charleston,South Carolina,CHS,0.17,60
10,Birmingham,Alabama,BHM,0,70
10,Jacksonville,Florida,JAX,1.13,71
11,Orlando,Florida,MCO,0.02,73
1,Chattanooga,Tennessee,CHA,0.83,44
5,Lexington,Kentucky,LEX,1.86,56
3,Paducah,Kentucky,PAH,0.93,53
7,Greer,South Carolina,GSP,1.42,81
10,Raleigh/Durham,North Carolina,RDU,6.96,67
3,Nashville,Tennessee,BNA,0.01,57
9,Asheville,North Carolina,AVL,0.03,73
6,Chattanooga,Tennessee,CHA,0,77
1,Miami,Florida,MIA,0,74
7,Montgomery,Alabama,MGM,1.35,85
2,Daytona Beach,Florida,DAB,2.85,62
3,Birmingham,Alabama,BHM,1.86,49
3,Jackson,Kentucky,JKL,0.86,38
5,Vero Beach,Florida,VRB,1.61,79
8,Fort Lauderdale,Florida,FLL,0.55,85
2,Jackson,Kentucky,JKL,0.76,43
5,Mobile,Alabama,MOB,0.07,74
12,Vero Beach,Florida,VRB,0.19,73
7,Athens,Georgia,AHN,0.18,84
5,Anderson,South Carolina,AND,0.15,74
3,Tampa,Florida,TPA,0.37,74
12,Cape Hatteras,North Carolina,HSE,0.12,54
9,Key West,Florida,EYW,3.1,83
4,Atlanta,Georgia,ATL,0.68,61
4,Clarksville,Tennessee,CKV,0,52
3,Greer,South Carolina,GSP,0.7,62
8,Columbia,South Carolina,CAE,0.74,85
10,Mobile,Alabama,MOB,0,71
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.01,48
5,Charlotte,North Carolina,CLT,0.43,73
9,Orlando,Florida,MCO,3.23,81
3,Gainesville,Florida,GNV,1.23,72
9,Daytona Beach,Florida,DAB,0.24,81
1,Columbia,South Carolina,CAE,0.71,37
4,Alma,Georgia,AMG,0.9,62
11,Fort Lauderdale,Florida,FLL,0.44,77
6,Wilmington,North Carolina,ILM,0.35,80
1,Pensacola,Florida,PNS,0.12,48
4,Asheville,North Carolina,AVL,0.41,47
5,Clarksville,Tennessee,CKV,1.55,72
10,Savannah,Georgia,SAV,0,75
2,Tampa,Florida,TPA,1.3,64
10,Tallahassee,Florida,TLH,0.11,73
7,Greensboro,North Carolina,GSO,2.65,79
7,Memphis,Tennessee,MEM,0,86
5,Memphis,Tennessee,MEM,0.02,74
7,Lexington,Kentucky,LEX,2.05,79
5,Raleigh/Durham,North Carolina,RDU,1.89,65
7,Crossville,Tennessee,CSV,1.97,76
3,Anderson,South Carolina,AND,0.02,62
6,Knoxville,Tennessee,TYS,0,74
5,Cape Hatteras,North Carolina,HSE,0.78,73
3,Anderson,South Carolina,AND,0.35,57
1,Asheville,North Carolina,AVL,0,39
8,Augusta,Georgia,AGS,0.11,84
12,Atlanta,Georgia,ATL,0,51
3,Nashville,Tennessee,BNA,0.92,55
2,Pensacola,Florida,PNS,2.44,57
10,Vero Beach,Florida,VRB,0.06,80
10,Charleston,South Carolina,CHS,0,68
6,Knoxville,Tennessee,TYS,0.65,80
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,80
2,Fort Lauderdale,Florida,FLL,0.14,69
9,Chattanooga,Tennessee,CHA,0.95,80
5,Savannah,Georgia,SAV,1.69,73
6,Macon,Georgia,MCN,0.05,82
7,Nashville,Tennessee,BNA,4.7,82
8,Crossville,Tennessee,CSV,2.32,75
10,Orlando,Florida,MCO,0,74
1,Paducah,Kentucky,PAH,2.13,36
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,63
5,Memphis,Tennessee,MEM,0.9,70
10,Covington,Kentucky,CVG,0,66
6,Crossville,Tennessee,CSV,0.89,74
7,Atlanta,Georgia,ATL,1.61,83
7,Daytona Beach,Florida,DAB,0,84
6,Columbia,South Carolina,CAE,0,85
4,Athens,Georgia,AHN,0.25,61
8,Atlanta,Georgia,ATL,1.29,83
3,Mobile,Alabama,MOB,4.04,61
1,Savannah,Georgia,SAV,0.15,57
1,Pensacola,Florida,PNS,0.69,51
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.32,75
7,Vero Beach,Florida,VRB,0,84
9,Birmingham,Alabama,BHM,0.39,82
11,Cape Hatteras,North Carolina,HSE,0.18,56
7,Tallahassee,Florida,TLH,2.29,84
1,Cape Hatteras,North Carolina,HSE,0.62,57
2,Miami,Florida,MIA,0,62
6,West Palm Beach,Florida,PBI,0.85,82
1,West Palm Beach,Florida,PBI,1.56,59
1,Athens,Georgia,AHN,1.1,42
5,Covington,Kentucky,CVG,0.7,57
2,Clarksville,Tennessee,CKV,0.88,47
10,Tallahassee,Florida,TLH,0,72
5,Greensboro,North Carolina,GSO,4.31,63
8,Louisville,Kentucky,SDF,3.71,79
9,Anderson,South Carolina,AND,0.04,79
11,Tallahassee,Florida,TLH,0,57
1,Clarksville,Tennessee,CKV,1.78,46
10,Daytona Beach,Florida,DAB,0.34,79
10,Wilmington,North Carolina,ILM,0.09,74
7,Alma,Georgia,AMG,0.57,85
1,Key West,Florida,EYW,0.5,79
1,Daytona Beach,Florida,DAB,0.05,63
1,Mobile,Alabama,MOB,0.16,46
6,Columbia,South Carolina,CAE,1.99,80
6,Daytona Beach,Florida,DAB,0.72,83
10,West Palm Beach,Florida,PBI,2.77,82
7,Anderson,South Carolina,AND,0.34,85
6,Greensboro,North Carolina,GSO,0.44,78
10,Macon,Georgia,MCN,0,66
9,Asheville,North Carolina,AVL,0.01,72
7,Jackson,Kentucky,JKL,2.04,78
1,West Palm Beach,Florida,PBI,5.53,66
7,Gainesville,Florida,GNV,0.86,83
2,Jacksonville,Florida,JAX,0.31,58
9,Fort Lauderdale,Florida,FLL,1.24,83
8,Birmingham,Alabama,BHM,0.49,82
12,Anderson,South Carolina,AND,0.82,47
10,Birmingham,Alabama,BHM,0,70
3,Lexington,Kentucky,LEX,0.56,52
7,Chattanooga,Tennessee,CHA,0.07,83
8,Knoxville,Tennessee,TYS,0.45,82
4,Alma,Georgia,AMG,2.21,67
12,Fort Lauderdale,Florida,FLL,2.1,76
5,Anderson,South Carolina,AND,0.09,67
4,Knoxville,Tennessee,TYS,0.49,67
9,Nashville,Tennessee,BNA,0.31,80
9,Greer,South Carolina,GSP,0.69,74
1,Orlando,Florida,MCO,2.22,58
7,Fort Lauderdale,Florida,FLL,0,86
8,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,3.18,77
6,Pensacola,Florida,PNS,3.36,79
9,Charlotte,North Carolina,CLT,0,79
4,Alma,Georgia,AMG,0.06,66
2,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.27,43
5,Covington,Kentucky,CVG,0.09,70
11,Key West,Florida,EYW,0,77
7,Louisville,Kentucky,SDF,1.53,82
4,Raleigh/Durham,North Carolina,RDU,0.26,63
2,Miami,Florida,MIA,1.44,71
4,Macon,Georgia,MCN,0.35,58
7,Mobile,Alabama,MOB,2.49,83
11,Vero Beach,Florida,VRB,0.02,65
12,Montgomery,Alabama,MGM,1.59,57
8,Tallahassee,Florida,TLH,0.64,86
12,Athens,Georgia,AHN,1.03,42
10,Fort Lauderdale,Florida,FLL,0.32,81
5,Montgomery,Alabama,MGM,0.16,73
9,Clarksville,Tennessee,CKV,0,72
4,Lexington,Kentucky,LEX,0.62,56
7,Jacksonville,Florida,JAX,0,83
9,Greensboro,North Carolina,GSO,0.09,74
7,Jackson,Kentucky,JKL,0.06,80
4,Key West,Florida,EYW,0.03,78
2,Charleston,South Carolina,CHS,0.08,41
11,Jackson,Kentucky,JKL,0.03,63
8,Nashville,Tennessee,BNA,0.87,82
12,Covington,Kentucky,CVG,0.11,38
9,Birmingham,Alabama,BHM,0.28,81
8,Clarksville,Tennessee,CKV,2.63,81
5,Atlanta,Georgia,ATL,0,75
4,Athens,Georgia,AHN,0.39,55
2,Vero Beach,Florida,VRB,0,55
12,Huntsville,Alabama,HSV,1.25,46
5,Lexington,Kentucky,LEX,0.89,71
9,Greer,South Carolina,GSP,0,79
12,Crossville,Tennessee,CSV,2.05,38
10,Alma,Georgia,AMG,0,68
4,Paducah,Kentucky,PAH,0.45,60
6,Asheville,North Carolina,AVL,1.01,74
9,Paducah,Kentucky,PAH,0.52,76
3,Knoxville,Tennessee,TYS,0.39,43
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.09,46
7,Louisville,Kentucky,SDF,1.15,79
9,Tampa,Florida,TPA,0.02,84
4,Daytona Beach,Florida,DAB,0.07,73
12,Greer,South Carolina,GSP,0.6,41
3,Knoxville,Tennessee,TYS,0.52,55
10,Vero Beach,Florida,VRB,0.02,76
12,Knoxville,Tennessee,TYS,1.32,42
6,Anderson,South Carolina,AND,0,82
6,Louisville,Kentucky,SDF,0.49,76
6,Alma,Georgia,AMG,0.55,82
10,Cape Hatteras,North Carolina,HSE,0,67
7,Louisville,Kentucky,SDF,0.82,81
6,Lexington,Kentucky,LEX,1.81,79
7,Montgomery,Alabama,MGM,0,86
5,Crossville,Tennessee,CSV,1.01,59
8,Wilmington,North Carolina,ILM,1.53,83
8,Savannah,Georgia,SAV,0.07,83
10,Vero Beach,Florida,VRB,0,76
9,Atlanta,Georgia,ATL,0.71,79
10,Memphis,Tennessee,MEM,1.16,70
2,Augusta,Georgia,AGS,0,40
8,Charleston,South Carolina,CHS,1.76,84
7,Jacksonville,Florida,JAX,0,86
1,Savannah,Georgia,SAV,0.65,42
1,Birmingham,Alabama,BHM,0.34,42
2,Mobile,Alabama,MOB,0,50
2,Cape Hatteras,North Carolina,HSE,5.75,54
6,Atlanta,Georgia,ATL,1.21,81
9,Fort Lauderdale,Florida,FLL,0.4,84
1,Athens,Georgia,AHN,0.13,47
1,Asheville,North Carolina,AVL,0.19,45
12,Chattanooga,Tennessee,CHA,1.42,44
2,Louisville,Kentucky,SDF,0.69,44
12,Orlando,Florida,MCO,0.19,71
1,Tallahassee,Florida,TLH,0.08,54
3,Savannah,Georgia,SAV,0.18,70
3,Memphis,Tennessee,MEM,1.08,52
4,Vero Beach,Florida,VRB,1.43,72
12,Savannah,Georgia,SAV,3.34,54
3,Charlotte,North Carolina,CLT,0.06,47
1,Huntsville,Alabama,HSV,2.38,33
6,Athens,Georgia,AHN,0.12,78
2,Hickory,North Carolina,HKY,1.84,46
12,Charlotte,North Carolina,CLT,1.04,41
7,Tampa,Florida,TPA,3.11,84
9,Cape Hatteras,North Carolina,HSE,0,80
12,Savannah,Georgia,SAV,0.12,55
10,Greensboro,North Carolina,GSO,0,69
6,Greer,South Carolina,GSP,0.12,76
12,Greensboro,North Carolina,GSO,0.08,43
4,Mobile,Alabama,MOB,1.39,66
4,Hickory,North Carolina,HKY,0.58,49
10,Birmingham,Alabama,BHM,0,74
11,Louisville,Kentucky,SDF,0.09,63
11,Paducah,Kentucky,PAH,0,62
7,Lexington,Kentucky,LEX,1.56,77
11,Macon,Georgia,MCN,0,56
1,Huntsville,Alabama,HSV,0.16,39
7,Chattanooga,Tennessee,CHA,0,82
2,Atlanta,Georgia,ATL,3.65,51
8,Anderson,South Carolina,AND,0.15,80
7,Raleigh/Durham,North Carolina,RDU,0.29,85
4,Paducah,Kentucky,PAH,0,52
4,Charlotte,North Carolina,CLT,0.27,62
2,Orlando,Florida,MCO,0.5,63
12,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.59,39
3,Greer,South Carolina,GSP,0.4,64
4,Louisville,Kentucky,SDF,0.14,48
3,West Palm Beach,Florida,PBI,0.25,73
2,Jacksonville,Florida,JAX,3.62,58
2,Covington,Kentucky,CVG,0.62,20
10,Hickory,North Carolina,HKY,0,65
10,Athens,Georgia,AHN,0,67
1,Pensacola,Florida,PNS,0.58,55
3,Huntsville,Alabama,HSV,1.2,66
2,Knoxville,Tennessee,TYS,1.99,46
7,Clarksville,Tennessee,CKV,0.33,77
12,Nashville,Tennessee,BNA,0.74,39
1,Cape Hatteras,North Carolina,HSE,0.16,50
7,Key West,Florida,EYW,0.28,86
12,Orlando,Florida,MCO,0.78,67
4,Birmingham,Alabama,BHM,1.94,61
4,Louisville,Kentucky,SDF,0,52
2,Crossville,Tennessee,CSV,0.09,26
9,Greer,South Carolina,GSP,0.01,78
11,Gainesville,Florida,GNV,0,60
11,Greensboro,North Carolina,GSO,0.01,50
6,Jacksonville,Florida,JAX,0.16,82
10,Knoxville,Tennessee,TYS,0,68
1,Huntsville,Alabama,HSV,0.6,46
1,Miami,Florida,MIA,2.64,67
8,Anderson,South Carolina,AND,1.47,82
10,Augusta,Georgia,AGS,0,66
6,Montgomery,Alabama,MGM,1.67,81
6,Orlando,Florida,MCO,2.39,81
9,Chattanooga,Tennessee,CHA,0,81
5,Clarksville,Tennessee,CKV,0.06,70
1,Tallahassee,Florida,TLH,1.1,46
3,Charleston,South Carolina,CHS,0,67
2,Athens,Georgia,AHN,0.04,38
10,Charleston,South Carolina,CHS,10.49,73
10,Atlanta,Georgia,ATL,0.13,72
12,Asheville,North Carolina,AVL,0,46
3,Greensboro,North Carolina,GSO,1.28,56
1,Alma,Georgia,AMG,1.17,43
8,Daytona Beach,Florida,DAB,0.04,84
5,Jacksonville,Florida,JAX,0,70
7,Cape Hatteras,North Carolina,HSE,0.03,80
3,Mobile,Alabama,MOB,1.53,66
1,Anderson,South Carolina,AND,0,45
12,Jackson,Kentucky,JKL,2.86,37
11,Memphis,Tennessee,MEM,0,68
7,Lexington,Kentucky,LEX,0,81
12,West Palm Beach,Florida,PBI,0.44,77
3,Key West,Florida,EYW,0,72
8,Pensacola,Florida,PNS,1.76,83
11,Tampa,Florida,TPA,0.01,72
12,Macon,Georgia,MCN,1.26,50
3,Miami,Florida,MIA,0,76
7,Charleston,South Carolina,CHS,0.06,88
5,Alma,Georgia,AMG,0,74
1,Greer,South Carolina,GSP,1.49,41
12,Key West,Florida,EYW,0,78
10,Paducah,Kentucky,PAH,0,65
3,Greer,South Carolina,GSP,0.19,47
11,Augusta,Georgia,AGS,0,53
5,Miami,Florida,MIA,0.05,80
6,Vero Beach,Florida,VRB,0.98,82
2,Augusta,Georgia,AGS,1.02,54
1,Augusta,Georgia,AGS,0,48
3,Mobile,Alabama,MOB,0.11,58
8,Gainesville,Florida,GNV,0.45,84
1,Chattanooga,Tennessee,CHA,0.61,41
3,Savannah,Georgia,SAV,0.03,68
9,Hickory,North Carolina,HKY,0.02,73
6,Savannah,Georgia,SAV,2.59,80
5,Nashville,Tennessee,BNA,0,73
8,Mobile,Alabama,MOB,1.14,82
4,Knoxville,Tennessee,TYS,0.26,60
2,Columbia,South Carolina,CAE,0.78,49
12,Anderson,South Carolina,AND,0,48
12,Covington,Kentucky,CVG,0.4,32
10,Lexington,Kentucky,LEX,0,60
3,Paducah,Kentucky,PAH,0.63,42
2,Wilmington,North Carolina,ILM,0.74,50
9,Athens,Georgia,AHN,0,78
10,Augusta,Georgia,AGS,0,67
7,Athens,Georgia,AHN,0.15,83
4,Wilmington,North Carolina,ILM,0.14,58
7,Louisville,Kentucky,SDF,0.54,84
1,Jacksonville,Florida,JAX,0.05,45
9,Columbia,South Carolina,CAE,0,82
2,Macon,Georgia,MCN,0,41
3,Hickory,North Carolina,HKY,0.15,59
4,Chattanooga,Tennessee,CHA,0.25,67
10,Atlanta,Georgia,ATL,0,68
12,Charleston,South Carolina,CHS,0.06,54
11,West Palm Beach,Florida,PBI,0,71
8,Lexington,Kentucky,LEX,0.2,81
12,Mobile,Alabama,MOB,2.2,56
5,Tallahassee,Florida,TLH,0,79
4,Columbia,South Carolina,CAE,0.68,69
7,Memphis,Tennessee,MEM,2.37,86
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.03,42
12,Daytona Beach,Florida,DAB,0.62,64
11,Savannah,Georgia,SAV,0,57
3,Paducah,Kentucky,PAH,3.86,61
5,Athens,Georgia,AHN,2.17,67
10,Louisville,Kentucky,SDF,0,67
12,Jacksonville,Florida,JAX,0.06,57
6,Mobile,Alabama,MOB,0.22,81
1,Hickory,North Carolina,HKY,0.66,37
5,Knoxville,Tennessee,TYS,1.42,67
12,Clarksville,Tennessee,CKV,1.86,36
8,Athens,Georgia,AHN,3.67,82
12,Anderson,South Carolina,AND,0.61,43
10,Memphis,Tennessee,MEM,0.03,68
1,Mobile,Alabama,MOB,1.72,62
7,Chattanooga,Tennessee,CHA,0.44,86
8,Alma,Georgia,AMG,1.9,82
7,Gainesville,Florida,GNV,0.01,84
2,Paducah,Kentucky,PAH,0.36,44
12,Knoxville,Tennessee,TYS,0.64,43
9,Tallahassee,Florida,TLH,0.06,83
4,Augusta,Georgia,AGS,0.18,56
9,Gainesville,Florida,GNV,1.06,81
7,Orlando,Florida,MCO,1.45,85
4,Columbia,South Carolina,CAE,0.15,63
10,Raleigh/Durham,North Carolina,RDU,0,66
5,Chattanooga,Tennessee,CHA,0.02,75
8,Tampa,Florida,TPA,2.47,82
9,Gainesville,Florida,GNV,4.84,80
12,Jackson,Kentucky,JKL,0.75,36
4,Crossville,Tennessee,CSV,0,48
8,Fort Lauderdale,Florida,FLL,2.75,83
9,Savannah,Georgia,SAV,0,80
4,Atlanta,Georgia,ATL,0.29,57
5,Alma,Georgia,AMG,2.26,74
10,Columbia,South Carolina,CAE,0,66
1,Louisville,Kentucky,SDF,0.4,39
9,Huntsville,Alabama,HSV,0.31,82
8,Lexington,Kentucky,LEX,3.55,78
10,Fort Lauderdale,Florida,FLL,1.82,82
7,Fort Lauderdale,Florida,FLL,1.03,85
1,Cape Hatteras,North Carolina,HSE,1.47,51
5,Miami,Florida,MIA,1.98,81
1,Tampa,Florida,TPA,0.66,55
7,Macon,Georgia,MCN,0.19,86
1,Alma,Georgia,AMG,0.69,49
12,Charlotte,North Carolina,CLT,0.23,41
2,Hickory,North Carolina,HKY,0.72,42
9,Key West,Florida,EYW,3.18,84
11,Columbia,South Carolina,CAE,0,62
1,Crossville,Tennessee,CSV,1.77,24
1,Atlanta,Georgia,ATL,1.58,42
3,Covington,Kentucky,CVG,0.16,52
2,Tallahassee,Florida,TLH,1.07,58
2,Montgomery,Alabama,MGM,1.45,53
5,Raleigh/Durham,North Carolina,RDU,0.68,69
2,Fort Lauderdale,Florida,FLL,0,61
1,Alma,Georgia,AMG,0.03,57
4,Gainesville,Florida,GNV,0.06,66
3,West Palm Beach,Florida,PBI,0.01,71
3,West Palm Beach,Florida,PBI,0,76
2,Chattanooga,Tennessee,CHA,2.67,49
8,Columbia,South Carolina,CAE,3.19,84
1,Daytona Beach,Florida,DAB,2.39,56
12,Louisville,Kentucky,SDF,1.24,35
1,Anderson,South Carolina,AND,1,42
12,Greer,South Carolina,GSP,0.07,43
1,Fort Lauderdale,Florida,FLL,1.55,67
11,Hickory,North Carolina,HKY,0,62
9,Jackson,Kentucky,JKL,0.77,75
11,Greensboro,North Carolina,GSO,0,61
12,Raleigh/Durham,North Carolina,RDU,0.27,42
6,Louisville,Kentucky,SDF,0.62,75
10,Asheville,North Carolina,AVL,0,59
9,Augusta,Georgia,AGS,0,79
3,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.08,60
5,Alma,Georgia,AMG,0.08,79
12,Raleigh/Durham,North Carolina,RDU,0.23,45
1,Atlanta,Georgia,ATL,0.22,49
11,Charlotte,North Carolina,CLT,0.05,50
4,Gainesville,Florida,GNV,0.37,68
9,Charlotte,North Carolina,CLT,1.25,74
4,Knoxville,Tennessee,TYS,0.32,56
6,Chattanooga,Tennessee,CHA,0.15,82
2,Columbia,South Carolina,CAE,0.05,39
1,Columbia,South Carolina,CAE,0.23,52
6,Augusta,Georgia,AGS,0.41,77
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.31,60
11,Wilmington,North Carolina,ILM,0.61,54
7,Daytona Beach,Florida,DAB,0.18,83
3,Charlotte,North Carolina,CLT,0.29,58
5,Daytona Beach,Florida,DAB,0,77
8,Greensboro,North Carolina,GSO,3.33,79
5,Nashville,Tennessee,BNA,0.2,67
8,West Palm Beach,Florida,PBI,0.79,86
1,Alma,Georgia,AMG,0.66,51
10,Nashville,Tennessee,BNA,0,67
9,Asheville,North Carolina,AVL,0,73
5,Anderson,South Carolina,AND,1.01,71
11,Lexington,Kentucky,LEX,0.13,50
8,Fort Lauderdale,Florida,FLL,0.85,86
5,Hickory,North Carolina,HKY,0.09,69
10,Montgomery,Alabama,MGM,0,70
9,Jackson,Kentucky,JKL,0,70
5,Macon,Georgia,MCN,0,76
1,Paducah,Kentucky,PAH,0.07,44
8,Pensacola,Florida,PNS,0.55,84
1,Hickory,North Carolina,HKY,0.25,46
8,Jacksonville,Florida,JAX,0.71,83
10,Key West,Florida,EYW,0.06,82
5,Huntsville,Alabama,HSV,0,75
7,Hickory,North Carolina,HKY,1.38,82
8,Clarksville,Tennessee,CKV,0.49,78
4,Augusta,Georgia,AGS,0.03,66
11,Charlotte,North Carolina,CLT,0,52
7,Jacksonville,Florida,JAX,1.08,82
8,Anderson,South Carolina,AND,0.43,83
4,Huntsville,Alabama,HSV,1.37,62
7,Birmingham,Alabama,BHM,0,84
4,Tallahassee,Florida,TLH,2.03,68
8,Tallahassee,Florida,TLH,2.36,83
12,Alma,Georgia,AMG,0.75,55
3,Fort Lauderdale,Florida,FLL,0,73
12,Crossville,Tennessee,CSV,1.18,38
8,Greer,South Carolina,GSP,2.28,80
1,Gainesville,Florida,GNV,0.16,56
6,Crossville,Tennessee,CSV,1.01,74
9,Augusta,Georgia,AGS,0.01,78
4,Chattanooga,Tennessee,CHA,0.04,59
8,Chattanooga,Tennessee,CHA,0.09,84
10,Cape Hatteras,North Carolina,HSE,0,68
3,Montgomery,Alabama,MGM,0.52,61
12,Clarksville,Tennessee,CKV,0.12,40
6,Raleigh/Durham,North Carolina,RDU,1.37,79
10,Pensacola,Florida,PNS,0,74
2,Covington,Kentucky,CVG,1.59,41
3,Raleigh/Durham,North Carolina,RDU,0.25,47
1,Atlanta,Georgia,ATL,0,42
5,Greensboro,North Carolina,GSO,1.13,68
3,Louisville,Kentucky,SDF,2.21,61
7,Clarksville,Tennessee,CKV,0.41,82
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.39,68
2,Augusta,Georgia,AGS,0.6,51
5,Key West,Florida,EYW,0.22,82
7,Mobile,Alabama,MOB,1.34,82
2,Asheville,North Carolina,AVL,0,27
12,Gainesville,Florida,GNV,1.53,61
7,Tampa,Florida,TPA,0.3,85
5,Columbia,South Carolina,CAE,0.84,69
9,Pensacola,Florida,PNS,0.09,82
6,Daytona Beach,Florida,DAB,0.27,80
12,Tampa,Florida,TPA,0.04,72
10,Tallahassee,Florida,TLH,0,71
7,Gainesville,Florida,GNV,0,84
12,Mobile,Alabama,MOB,3.19,59
12,Tallahassee,Florida,TLH,0.03,59
5,Birmingham,Alabama,BHM,0.14,70
12,Chattanooga,Tennessee,CHA,1.3,43
8,Mobile,Alabama,MOB,0.77,83
8,Covington,Kentucky,CVG,0.43,78
12,Chattanooga,Tennessee,CHA,0.02,47
7,Hickory,North Carolina,HKY,1.32,79
10,Cape Hatteras,North Carolina,HSE,0.02,63
3,Key West,Florida,EYW,0.16,74
11,Cape Hatteras,North Carolina,HSE,0.05,51
4,Vero Beach,Florida,VRB,0.14,73
7,Pensacola,Florida,PNS,0.25,85
10,Atlanta,Georgia,ATL,0,69
4,Nashville,Tennessee,BNA,0.27,52
6,Gainesville,Florida,GNV,6.72,81
11,Vero Beach,Florida,VRB,0.32,75
11,Miami,Florida,MIA,0.22,73
5,Greer,South Carolina,GSP,1.57,72
6,Hickory,North Carolina,HKY,0.12,77
7,Vero Beach,Florida,VRB,0.48,83
9,Athens,Georgia,AHN,0.9,79
7,Montgomery,Alabama,MGM,1.9,83
6,Fort Lauderdale,Florida,FLL,2.87,83
10,Chattanooga,Tennessee,CHA,0,67
7,Vero Beach,Florida,VRB,0,83
12,Crossville,Tennessee,CSV,0.78,41
1,Macon,Georgia,MCN,0.25,48
1,Cape Hatteras,North Carolina,HSE,1.56,38
7,Jackson,Kentucky,JKL,0.17,77
11,Greensboro,North Carolina,GSO,0,52
5,Vero Beach,Florida,VRB,15.19,80
1,Asheville,North Carolina,AVL,0.04,38
2,Montgomery,Alabama,MGM,2.58,56
3,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.38,40
3,Charlotte,North Carolina,CLT,0.22,61
3,Asheville,North Carolina,AVL,0.24,41
3,Wilmington,North Carolina,ILM,0.01,66
9,Atlanta,Georgia,ATL,2.66,78
5,Paducah,Kentucky,PAH,0,71
12,Clarksville,Tennessee,CKV,0.53,39
4,Vero Beach,Florida,VRB,0,68
5,Covington,Kentucky,CVG,0.42,55
4,Savannah,Georgia,SAV,0.72,68
5,Key West,Florida,EYW,0,81
3,Vero Beach,Florida,VRB,1.02,69
1,Chattanooga,Tennessee,CHA,0,40
11,Atlanta,Georgia,ATL,0,68
3,Wilmington,North Carolina,ILM,0.78,65
6,Jackson,Kentucky,JKL,1.69,77
1,Tampa,Florida,TPA,0.02,68
9,Crossville,Tennessee,CSV,0.2,73
2,Key West,Florida,EYW,0,65
6,Paducah,Kentucky,PAH,0.28,81
2,Tallahassee,Florida,TLH,2.76,54
11,Knoxville,Tennessee,TYS,0,52
4,Crossville,Tennessee,CSV,0,59
5,Orlando,Florida,MCO,0,79
8,Hickory,North Carolina,HKY,0,78
3,Knoxville,Tennessee,TYS,1.13,63
1,Jacksonville,Florida,JAX,0.49,56
5,Birmingham,Alabama,BHM,0.35,70
4,Jackson,Kentucky,JKL,0.16,61
9,Daytona Beach,Florida,DAB,3.04,81
11,Chattanooga,Tennessee,CHA,0.05,48
11,Columbia,South Carolina,CAE,0,55
12,Charleston,South Carolina,CHS,4.06,53
7,Daytona Beach,Florida,DAB,0.08,83
5,Nashville,Tennessee,BNA,0.46,62
2,Atlanta,Georgia,ATL,0,39
4,Tallahassee,Florida,TLH,0.03,65
4,Tallahassee,Florida,TLH,3.85,67
3,Montgomery,Alabama,MGM,0.94,67
7,Birmingham,Alabama,BHM,0.49,84
5,Greensboro,North Carolina,GSO,0.18,70
4,Vero Beach,Florida,VRB,0.03,75
1,Augusta,Georgia,AGS,0.04,53
10,Charleston,South Carolina,CHS,0,76
2,Charlotte,North Carolina,CLT,0.96,45
1,Covington,Kentucky,CVG,0.32,29
10,Mobile,Alabama,MOB,0,75
6,Pensacola,Florida,PNS,0.33,83
1,Lexington,Kentucky,LEX,0.47,36
2,Paducah,Kentucky,PAH,0.54,27
6,Nashville,Tennessee,BNA,0.39,81
5,Pensacola,Florida,PNS,0.08,77
1,Columbia,South Carolina,CAE,0.81,44
12,Vero Beach,Florida,VRB,1.2,70
9,Mobile,Alabama,MOB,1.68,81
1,Louisville,Kentucky,SDF,0.04,44
8,Augusta,Georgia,AGS,0,82
1,Miami,Florida,MIA,1.97,67
1,Key West,Florida,EYW,0.46,72
10,Atlanta,Georgia,ATL,0,69
2,Clarksville,Tennessee,CKV,1.56,44
5,Fort Lauderdale,Florida,FLL,1.86,76
3,Chattanooga,Tennessee,CHA,0.99,57
9,Raleigh/Durham,North Carolina,RDU,0,79
7,Columbia,South Carolina,CAE,0.05,87
4,Cape Hatteras,North Carolina,HSE,0.16,56
1,Jacksonville,Florida,JAX,0.42,54
12,Savannah,Georgia,SAV,0.49,59
10,Knoxville,Tennessee,TYS,0,65
9,Key West,Florida,EYW,0.79,84
5,Fort Lauderdale,Florida,FLL,1.73,81
6,Athens,Georgia,AHN,0.69,81
10,West Palm Beach,Florida,PBI,0.25,81
8,Greer,South Carolina,GSP,0.04,80
